country_name,ccode,stateabb,date,year,quarter,month,n_events,n_dissent_events,frac_dissent_events,pi,eta
Canada,20,CAN,1992-12-01,1992.0,4,12.0,1154.0,0.0,0.0,2.759911996738633e-4,-8.47672213
Canada,20,CAN,1993-01-01,1993.0,1,1.0,1170.0,0.0,0.0,2.328005892248215e-4,-8.70668668
Canada,20,CAN,1993-02-01,1993.0,1,2.0,1204.0,0.0,0.0,4.343968596680723e-4,-8.10293108
Canada,20,CAN,1993-03-01,1993.0,1,3.0,1502.0,3.0,0.0019973368841544607,0.0014335819639727473,-6.7451913900000005
Canada,20,CAN,1993-04-01,1993.0,2,4.0,1429.0,1.0,6.997900629811056e-4,8.590884622400281e-4,-7.32017785
Canada,20,CAN,1993-05-01,1993.0,2,5.0,1293.0,0.0,0.0,5.486179841225207e-4,-7.86685846
Canada,20,CAN,1993-06-01,1993.0,2,6.0,1541.0,1.0,6.489292667099286e-4,7.03579246360303e-4,-7.54228462
Canada,20,CAN,1993-07-01,1993.0,3,7.0,1232.0,2.0,0.0016233766233766235,0.001354967146321622,-6.8609183
Canada,20,CAN,1993-08-01,1993.0,3,8.0,1263.0,1.0,7.91765637371338e-4,7.868098521214428e-4,-7.39219614
Canada,20,CAN,1993-09-01,1993.0,3,9.0,1472.0,1.0,6.793478260869565e-4,6.739111526802337e-4,-7.49637076
Canada,20,CAN,1993-10-01,1993.0,4,10.0,1504.0,1.0,6.648936170212766e-4,5.223540930163184e-4,-7.78136351
Canada,20,CAN,1993-11-01,1993.0,4,11.0,1648.0,0.0,0.0,5.178699719560781e-4,-7.81880104
Canada,20,CAN,1993-12-01,1993.0,4,12.0,1311.0,2.0,0.0015255530129672007,0.0012283733895853365,-6.92993448
Canada,20,CAN,1994-01-01,1994.0,1,1.0,1598.0,3.0,0.0018773466833541927,0.0015001031458564764,-6.67227514
Canada,20,CAN,1994-02-01,1994.0,1,2.0,1662.0,0.0,0.0,5.068823344298133e-4,-7.82176162
Canada,20,CAN,1994-03-01,1994.0,1,3.0,1619.0,1.0,6.176652254478073e-4,8.786268892334177e-4,-7.33364667
Canada,20,CAN,1994-04-01,1994.0,2,4.0,1581.0,4.0,0.002530044275774826,0.0016895171514148778,-6.51181424
Canada,20,CAN,1994-05-01,1994.0,2,5.0,1611.0,0.0,0.0,6.867792419849117e-4,-7.52538709
Canada,20,CAN,1994-06-01,1994.0,2,6.0,1512.0,3.0,0.001984126984126984,0.001461197150587537,-6.73412516
Canada,20,CAN,1994-07-01,1994.0,3,7.0,1451.0,0.0,0.0,4.73673880383369e-4,-8.04165921
Canada,20,CAN,1994-08-01,1994.0,3,8.0,1382.0,0.0,0.0,3.8566169109350385e-4,-8.17647273
Canada,20,CAN,1994-09-01,1994.0,3,9.0,1274.0,1.0,7.849293563579278e-4,6.898401102465188e-4,-7.52399529
Canada,20,CAN,1994-10-01,1994.0,4,10.0,1296.0,1.0,7.716049382716049e-4,0.001007396957544165,-7.12896862
Canada,20,CAN,1994-11-01,1994.0,4,11.0,1205.0,3.0,0.0024896265560165973,0.0017241636916046242,-6.45975227
Canada,20,CAN,1994-12-01,1994.0,4,12.0,1122.0,0.0,0.0,6.56867610692826e-4,-7.55278794
Canada,20,CAN,1995-01-01,1995.0,1,1.0,1452.0,2.0,0.0013774104683195593,0.001424555893657197,-6.72876733
Canada,20,CAN,1995-02-01,1995.0,1,2.0,1489.0,2.0,0.001343183344526528,0.0010990657615525044,-6.96553732
Canada,20,CAN,1995-03-01,1995.0,1,3.0,1368.0,1.0,7.309941520467836e-4,7.524933106155747e-4,-7.39506751
Canada,20,CAN,1995-04-01,1995.0,2,4.0,1355.0,1.0,7.380073800738007e-4,5.645595780564303e-4,-7.77581353
Canada,20,CAN,1995-05-01,1995.0,2,5.0,1467.0,0.0,0.0,2.6820858858600977e-4,-8.58946427
Canada,20,CAN,1995-06-01,1995.0,2,6.0,1589.0,0.0,0.0,2.16638885385429e-4,-8.729441
Canada,20,CAN,1995-07-01,1995.0,3,7.0,1295.0,0.0,0.0,2.742065994086948e-4,-8.48804457
Canada,20,CAN,1995-08-01,1995.0,3,8.0,1344.0,1.0,7.44047619047619e-4,5.475162788591333e-4,-7.77868635
Canada,20,CAN,1995-09-01,1995.0,3,9.0,1308.0,1.0,7.645259938837921e-4,0.0010387985204950584,-7.06038721
Canada,20,CAN,1995-10-01,1995.0,4,10.0,1679.0,8.0,0.004764740917212627,0.0034000058437095573,-5.74188131
Canada,20,CAN,1995-11-01,1995.0,4,11.0,1521.0,0.0,0.0,7.907892005079422e-4,-7.44431548
Canada,20,CAN,1995-12-01,1995.0,4,12.0,1120.0,2.0,0.0017857142857142857,0.0011120549342158266,-7.00980794
Canada,20,CAN,1996-01-01,1996.0,1,1.0,1550.0,0.0,0.0,3.8328919630757115e-4,-8.05336694
Canada,20,CAN,1996-02-01,1996.0,1,2.0,1277.0,1.0,7.830853563038371e-4,4.018688622190419e-4,-8.08092766
Canada,20,CAN,1996-03-01,1996.0,1,3.0,1297.0,0.0,0.0,1.9988485766759265e-4,-8.79957992
Canada,20,CAN,1996-04-01,1996.0,2,4.0,1435.0,0.0,0.0,1.7478562462479118e-4,-8.96803496
Canada,20,CAN,1996-05-01,1996.0,2,5.0,1367.0,0.0,0.0,2.6532647993677346e-4,-8.71260063
Canada,20,CAN,1996-06-01,1996.0,2,6.0,1289.0,1.0,7.757951900698216e-4,3.078241211621576e-4,-8.36360927
Canada,20,CAN,1996-07-01,1996.0,3,7.0,1298.0,0.0,0.0,2.4271698186222642e-4,-8.6217817
Canada,20,CAN,1996-08-01,1996.0,3,8.0,1095.0,0.0,0.0,3.1378662777916164e-4,-8.47369175
Canada,20,CAN,1996-09-01,1996.0,3,9.0,1174.0,1.0,8.517887563884157e-4,4.947414496266131e-4,-7.85458104
Canada,20,CAN,1996-10-01,1996.0,4,10.0,1427.0,1.0,7.00770847932726e-4,6.238731904747196e-4,-7.62639616
Canada,20,CAN,1996-11-01,1996.0,4,11.0,1256.0,1.0,7.961783439490446e-4,5.986272926469636e-4,-7.74248507
Canada,20,CAN,1996-12-01,1996.0,4,12.0,1131.0,0.0,0.0,3.514361125962954e-4,-8.44531223
Canada,20,CAN,1997-01-01,1997.0,1,1.0,1141.0,0.0,0.0,1.8629263840110047e-4,-8.92027189
Canada,20,CAN,1997-02-01,1997.0,1,2.0,1089.0,0.0,0.0,2.260820200420038e-4,-8.71157338
Canada,20,CAN,1997-03-01,1997.0,1,3.0,1051.0,0.0,0.0,3.7179460169274885e-4,-8.21392551
Canada,20,CAN,1997-04-01,1997.0,2,4.0,1240.0,2.0,0.0016129032258064516,0.0010461748536327014,-7.0849987
Canada,20,CAN,1997-05-01,1997.0,2,5.0,1170.0,1.0,8.547008547008547e-4,9.011022750899594e-4,-7.24758087
Canada,20,CAN,1997-06-01,1997.0,2,6.0,1190.0,1.0,8.403361344537816e-4,0.0010176043665066539,-7.1752161
Canada,20,CAN,1997-07-01,1997.0,3,7.0,1023.0,1.0,9.775171065493646e-4,7.552424839256006e-4,-7.4644188399999996
Canada,20,CAN,1997-08-01,1997.0,3,8.0,919.0,0.0,0.0,4.0864045204707104e-4,-8.03614227
Canada,20,CAN,1997-09-01,1997.0,3,9.0,1069.0,0.0,0.0,4.570099734921927e-4,-7.96330001
Canada,20,CAN,1997-10-01,1997.0,4,10.0,1127.0,2.0,0.001774622892635315,0.00126674915349295,-6.84600847
Canada,20,CAN,1997-11-01,1997.0,4,11.0,1038.0,2.0,0.0019267822736030828,0.0015534802676359935,-6.64903231
Canada,20,CAN,1997-12-01,1997.0,4,12.0,722.0,0.0,0.0,8.904169920246256e-4,-7.37039738
Canada,20,CAN,1998-01-01,1998.0,1,1.0,865.0,1.0,0.0011560693641618498,0.001363048210664365,-6.92643848
Canada,20,CAN,1998-02-01,1998.0,1,2.0,827.0,2.0,0.0024183796856106408,0.001476812045749749,-6.77816485
Canada,20,CAN,1998-03-01,1998.0,1,3.0,899.0,0.0,0.0,5.075041183458688e-4,-7.94806769
Canada,20,CAN,1998-04-01,1998.0,2,4.0,913.0,0.0,0.0,3.0732140233024333e-4,-8.44551016
Canada,20,CAN,1998-05-01,1998.0,2,5.0,873.0,0.0,0.0,2.3744540664386756e-4,-8.63881934
Canada,20,CAN,1998-06-01,1998.0,2,6.0,884.0,0.0,0.0,5.608705991354102e-4,-7.96165733
Canada,20,CAN,1998-07-01,1998.0,3,7.0,794.0,1.0,0.0012594458438287153,9.151323604831733e-4,-7.22618324
Canada,20,CAN,1998-08-01,1998.0,3,8.0,785.0,2.0,0.0025477707006369425,0.0012667958842945669,-6.85286609
Canada,20,CAN,1998-09-01,1998.0,3,9.0,880.0,0.0,0.0,5.758091025299561e-4,-7.69806453
Canada,20,CAN,1998-10-01,1998.0,4,10.0,868.0,0.0,0.0,5.606868437027364e-4,-7.74463373
Canada,20,CAN,1998-11-01,1998.0,4,11.0,913.0,1.0,0.001095290251916758,0.001325978834293891,-6.90040745
Canada,20,CAN,1998-12-01,1998.0,4,12.0,704.0,2.0,0.002840909090909091,0.001353685979064257,-6.80250126
Canada,20,CAN,1999-01-01,1999.0,1,1.0,767.0,0.0,0.0,7.238455318680349e-4,-7.48285356
Canada,20,CAN,1999-02-01,1999.0,1,2.0,651.0,1.0,0.0015360983102918587,0.0010388935991113267,-7.26211696
Canada,20,CAN,1999-03-01,1999.0,1,3.0,836.0,0.0,0.0,5.010461459910087e-4,-7.90042753
Canada,20,CAN,1999-04-01,1999.0,2,4.0,832.0,1.0,0.001201923076923077,4.884165338322302e-4,-7.8492257500000004
Canada,20,CAN,1999-05-01,1999.0,2,5.0,816.0,0.0,0.0,3.032317597591068e-4,-8.4008707
Canada,20,CAN,1999-06-01,1999.0,2,6.0,801.0,0.0,0.0,1.9107971501443035e-4,-8.94379079
Canada,20,CAN,1999-07-01,1999.0,3,7.0,833.0,0.0,0.0,2.1776887665302328e-4,-8.72998497
Canada,20,CAN,1999-08-01,1999.0,3,8.0,874.0,0.0,0.0,2.3017074192964966e-4,-8.75891146
Canada,20,CAN,1999-09-01,1999.0,3,9.0,998.0,1.0,0.001002004008016032,4.03537330000164e-4,-8.22506412
Canada,20,CAN,1999-10-01,1999.0,4,10.0,1093.0,0.0,0.0,2.1718906474858172e-4,-8.80136778
Canada,20,CAN,1999-11-01,1999.0,4,11.0,1096.0,0.0,0.0,2.0052184810738505e-4,-8.80637601
Canada,20,CAN,1999-12-01,1999.0,4,12.0,884.0,0.0,0.0,3.2838247670098685e-4,-8.46359594
Canada,20,CAN,2000-01-01,2e3,1,1.0,965.0,0.0,0.0,3.2861388526117356e-4,-8.26538109
Canada,20,CAN,2000-02-01,2e3,1,2.0,1177.0,2.0,0.0016992353440951572,9.979646138449257e-4,-7.11647384
Canada,20,CAN,2000-03-01,2e3,1,3.0,1246.0,0.0,0.0,6.737489120147959e-4,-7.48163876
Canada,20,CAN,2000-04-01,2e3,2,4.0,1165.0,3.0,0.002575107296137339,0.0023114195813158074,-6.22205076
Canada,20,CAN,2000-05-01,2e3,2,5.0,1230.0,4.0,0.0032520325203252032,0.003636836597928322,-5.7250358
Canada,20,CAN,2000-06-01,2e3,2,6.0,1322.0,5.0,0.0037821482602118004,0.00344545530837242,-5.75828173
Canada,20,CAN,2000-07-01,2e3,3,7.0,1274.0,0.0,0.0,9.291565702036855e-4,-7.17050801
Canada,20,CAN,2000-08-01,2e3,3,8.0,1277.0,3.0,0.0023492560689115116,0.0018363681121273598,-6.50205024
Canada,20,CAN,2000-09-01,2e3,3,9.0,1171.0,1.0,8.539709649871904e-4,8.972786088812958e-4,-7.36186179
Canada,20,CAN,2000-10-01,2e3,4,10.0,1329.0,0.0,0.0,3.049916007701877e-4,-8.38270296
Canada,20,CAN,2000-11-01,2e3,4,11.0,1448.0,0.0,0.0,2.71756740222213e-4,-8.49404426
Canada,20,CAN,2000-12-01,2e3,4,12.0,1125.0,0.0,0.0,2.8883368669679985e-4,-8.52280678
Canada,20,CAN,2001-01-01,2001.0,1,1.0,1652.0,1.0,6.053268765133172e-4,5.568831950156428e-4,-7.70430297
Canada,20,CAN,2001-02-01,2001.0,1,2.0,1778.0,3.0,0.001687289088863892,0.0011284709067038872,-6.93133787
Canada,20,CAN,2001-03-01,2001.0,1,3.0,1456.0,0.0,0.0,5.018099388835134e-4,-7.85118787
Canada,20,CAN,2001-04-01,2001.0,2,4.0,1720.0,2.0,0.0011627906976744186,8.118276085089395e-4,-7.28563878
Canada,20,CAN,2001-05-01,2001.0,2,5.0,1509.0,0.0,0.0,5.386254520757291e-4,-7.80454659
Canada,20,CAN,2001-06-01,2001.0,2,6.0,1366.0,2.0,0.0014641288433382138,7.225119750854502e-4,-7.42233425
Canada,20,CAN,2001-07-01,2001.0,3,7.0,1380.0,0.0,0.0,3.171099589764267e-4,-8.45073435
Canada,20,CAN,2001-08-01,2001.0,3,8.0,1385.0,0.0,0.0,1.6363873407316745e-4,-8.98416733
Canada,20,CAN,2001-09-01,2001.0,3,9.0,1411.0,0.0,0.0,2.24829893028035e-4,-8.6969538
Canada,20,CAN,2001-10-01,2001.0,4,10.0,2002.0,1.0,4.995004995004995e-4,3.499581113728299e-4,-8.19817675
Canada,20,CAN,2001-11-01,2001.0,4,11.0,1857.0,0.0,0.0,2.8047686962030956e-4,-8.46800018
Canada,20,CAN,2001-12-01,2001.0,4,12.0,1118.0,1.0,8.944543828264759e-4,5.423613087970017e-4,-7.83249667
Canada,20,CAN,2002-01-01,2002.0,1,1.0,1620.0,1.0,6.172839506172839e-4,5.021288985213153e-4,-7.83344205
Canada,20,CAN,2002-02-01,2002.0,1,2.0,1438.0,0.0,0.0,4.0634702897618635e-4,-8.16501081
Canada,20,CAN,2002-03-01,2002.0,1,3.0,1430.0,1.0,6.993006993006993e-4,6.302838306245468e-4,-7.67160627
Canada,20,CAN,2002-04-01,2002.0,2,4.0,1674.0,1.0,5.973715651135006e-4,5.864583902972325e-4,-7.719556
Canada,20,CAN,2002-05-01,2002.0,2,5.0,1562.0,1.0,6.402048655569782e-4,9.215932297917468e-4,-7.19638539
Canada,20,CAN,2002-06-01,2002.0,2,6.0,1380.0,4.0,0.002898550724637681,0.002366253846860307,-6.17784051
Canada,20,CAN,2002-07-01,2002.0,3,7.0,1495.0,3.0,0.002006688963210702,0.0016528150768196335,-6.51382361
Canada,20,CAN,2002-08-01,2002.0,3,8.0,1221.0,0.0,0.0,5.178821273153706e-4,-7.80929627
Canada,20,CAN,2002-09-01,2002.0,3,9.0,1364.0,0.0,0.0,2.760945303033618e-4,-8.58641085
Canada,20,CAN,2002-10-01,2002.0,4,10.0,1689.0,0.0,0.0,2.5037409542401964e-4,-8.63343467
Canada,20,CAN,2002-11-01,2002.0,4,11.0,1440.0,1.0,6.944444444444445e-4,3.933243072303132e-4,-8.0767228
Canada,20,CAN,2002-12-01,2002.0,4,12.0,972.0,0.0,0.0,5.52156066952046e-4,-7.7413041
Canada,20,CAN,2003-01-01,2003.0,1,1.0,1066.0,2.0,0.001876172607879925,9.888244138603532e-4,-7.16713152
Canada,20,CAN,2003-02-01,2003.0,1,2.0,1110.0,0.0,0.0,5.191093156783246e-4,-7.91854589
Canada,20,CAN,2003-03-01,2003.0,1,3.0,1025.0,0.0,0.0,5.368696284189671e-4,-7.96989955
Canada,20,CAN,2003-04-01,2003.0,2,4.0,1155.0,1.0,8.658008658008658e-4,9.193002144224317e-4,-7.19471227
Canada,20,CAN,2003-05-01,2003.0,2,5.0,1311.0,3.0,0.002288329519450801,0.0014456559722854344,-6.72735629
Canada,20,CAN,2003-06-01,2003.0,2,6.0,1089.0,0.0,0.0,4.3913191572531523e-4,-8.03855005
Canada,20,CAN,2003-07-01,2003.0,3,7.0,951.0,0.0,0.0,3.58551771053753e-4,-8.23998977
Canada,20,CAN,2003-08-01,2003.0,3,8.0,857.0,0.0,0.0,3.272300149300718e-4,-8.23864135
Canada,20,CAN,2003-09-01,2003.0,3,9.0,250.0,0.0,0.0,7.935570777536218e-4,-7.4833558
Canada,20,CAN,2003-10-01,2003.0,4,10.0,168.0,1.0,0.005952380952380952,0.0018873506494429557,-6.56953462
Canada,20,CAN,2003-11-01,2003.0,4,11.0,177.0,0.0,0.0,0.0018598007129083734,-6.69965089
Canada,20,CAN,2003-12-01,2003.0,4,12.0,780.0,3.0,0.0038461538461538464,0.0022515540821295543,-6.2247672
Canada,20,CAN,2004-01-01,2004.0,1,1.0,980.0,0.0,0.0,5.210040063379987e-4,-7.78844413
Canada,20,CAN,2004-02-01,2004.0,1,2.0,1120.0,0.0,0.0,2.915653526706847e-4,-8.49875098
Canada,20,CAN,2004-03-01,2004.0,1,3.0,922.0,0.0,0.0,2.7169635353340235e-4,-8.59760916
Canada,20,CAN,2004-04-01,2004.0,2,4.0,986.0,0.0,0.0,2.645497723896233e-4,-8.60348387
Canada,20,CAN,2004-05-01,2004.0,2,5.0,947.0,0.0,0.0,4.273954151492173e-4,-8.09700007
Canada,20,CAN,2004-06-01,2004.0,2,6.0,705.0,1.0,0.0014184397163120568,0.0011869282893584871,-6.97701729
Canada,20,CAN,2004-07-01,2004.0,3,7.0,785.0,3.0,0.003821656050955414,0.0025195171870413388,-6.14253154
Canada,20,CAN,2004-08-01,2004.0,3,8.0,749.0,0.0,0.0,8.529170110530768e-4,-7.27727838
Canada,20,CAN,2004-09-01,2004.0,3,9.0,715.0,2.0,0.002797202797202797,0.0014333232709957725,-6.76638682
Canada,20,CAN,2004-10-01,2004.0,4,10.0,777.0,0.0,0.0,5.075276063998884e-4,-7.86478137
Canada,20,CAN,2004-11-01,2004.0,4,11.0,887.0,0.0,0.0,2.705845967808154e-4,-8.53483499
Canada,20,CAN,2004-12-01,2004.0,4,12.0,675.0,0.0,0.0,2.9436936180551095e-4,-8.94233778
Bahamas,31,BHM,1990-01-01,1990.0,1,1.0,2.0,0.0,0.0,0.0329534511543718,-3.912482766
Bahamas,31,BHM,1990-02-01,1990.0,1,2.0,2.0,0.0,0.0,0.035808009684393995,-3.777022095
Bahamas,31,BHM,1990-03-01,1990.0,1,3.0,2.0,0.0,0.0,0.03390856844613688,-3.669119828
Bahamas,31,BHM,1990-04-01,1990.0,2,4.0,1.0,0.0,0.0,0.03753843973851367,-3.702592241
Bahamas,31,BHM,1990-05-01,1990.0,2,5.0,1.0,0.0,0.0,0.041382076250816156,-3.504710213
Bahamas,31,BHM,1990-06-01,1990.0,2,6.0,0.0,0.0,0.0,0.03936210714070376,-3.782878212
Bahamas,31,BHM,1990-07-01,1990.0,3,7.0,0.0,0.0,0.0,0.042885063543116844,-3.596266616
Bahamas,31,BHM,1990-08-01,1990.0,3,8.0,5.0,0.0,0.0,0.029627339373631226,-3.892919883
Bahamas,31,BHM,1990-09-01,1990.0,3,9.0,1.0,0.0,0.0,0.02507295893071084,-4.00592813
Bahamas,31,BHM,1990-10-01,1990.0,4,10.0,5.0,0.0,0.0,0.02489687932497149,-4.19528343
Bahamas,31,BHM,1990-11-01,1990.0,4,11.0,1.0,0.0,0.0,0.022905985314638947,-4.10980425
Bahamas,31,BHM,1990-12-01,1990.0,4,12.0,2.0,0.0,0.0,0.025421085456432232,-4.10260265
Bahamas,31,BHM,1991-01-01,1991.0,1,1.0,5.0,0.0,0.0,0.021742739362509138,-4.14574073
Bahamas,31,BHM,1991-02-01,1991.0,1,2.0,4.0,0.0,0.0,0.024769314832504156,-4.0671766
Bahamas,31,BHM,1991-03-01,1991.0,1,3.0,1.0,0.0,0.0,0.0389855595467064,-3.627145534
Bahamas,31,BHM,1991-04-01,1991.0,2,4.0,2.0,0.0,0.0,0.04351389236955934,-3.512720428
Bahamas,31,BHM,1991-05-01,1991.0,2,5.0,1.0,0.0,0.0,0.04033862868743228,-3.426534816
Bahamas,31,BHM,1991-06-01,1991.0,2,6.0,0.0,0.0,0.0,0.05644628546105553,-3.259412051
Bahamas,31,BHM,1991-07-01,1991.0,3,7.0,0.0,0.0,0.0,0.0720982796635842,-2.826691605
Bahamas,31,BHM,1991-08-01,1991.0,3,8.0,0.0,0.0,0.0,0.06473521552283107,-2.966181096
Bahamas,31,BHM,1991-09-01,1991.0,3,9.0,1.0,0.0,0.0,0.053396123578559204,-3.167527252
Bahamas,31,BHM,1991-10-01,1991.0,4,10.0,1.0,0.0,0.0,0.05034758335179289,-3.207015252
Bahamas,31,BHM,1991-11-01,1991.0,4,11.0,1.0,0.0,0.0,0.03815893557760593,-3.613859623
Bahamas,31,BHM,1991-12-01,1991.0,4,12.0,2.0,0.0,0.0,0.0360519210761996,-3.68357322
Bahamas,31,BHM,1992-01-01,1992.0,1,1.0,5.0,0.0,0.0,0.023159840577711366,-4.152004886
Bahamas,31,BHM,1992-02-01,1992.0,1,2.0,2.0,0.0,0.0,0.022954183290387904,-4.08691302
Bahamas,31,BHM,1992-03-01,1992.0,1,3.0,2.0,0.0,0.0,0.016904136028353157,-4.31872602
Bahamas,31,BHM,1992-04-01,1992.0,2,4.0,1.0,0.0,0.0,0.013221853997945943,-4.70054753
Bahamas,31,BHM,1992-05-01,1992.0,2,5.0,16.0,0.0,0.0,0.012576115257447722,-4.73890482
Bahamas,31,BHM,1992-06-01,1992.0,2,6.0,2.0,0.0,0.0,0.011737153605398055,-4.9585571999999996
Bahamas,31,BHM,1992-07-01,1992.0,3,7.0,3.0,0.0,0.0,0.009259792838379338,-5.0896963
Bahamas,31,BHM,1992-08-01,1992.0,3,8.0,24.0,0.0,0.0,0.010643739533657479,-5.11360884
Bahamas,31,BHM,1992-09-01,1992.0,3,9.0,5.0,0.0,0.0,0.010689113324795878,-4.92905429
Bahamas,31,BHM,1992-10-01,1992.0,4,10.0,2.0,0.0,0.0,0.01354151218330324,-4.82281182
Bahamas,31,BHM,1992-11-01,1992.0,4,11.0,8.0,0.0,0.0,0.012882235390803222,-4.6607358
Bahamas,31,BHM,1992-12-01,1992.0,4,12.0,2.0,0.0,0.0,0.014757877287580521,-4.52119047
Bahamas,31,BHM,1993-01-01,1993.0,1,1.0,0.0,0.0,0.0,0.01954630785297834,-4.27014721
Bahamas,31,BHM,1993-02-01,1993.0,1,2.0,2.0,0.0,0.0,0.0222482280961963,-4.15182082
Bahamas,31,BHM,1993-03-01,1993.0,1,3.0,3.0,0.0,0.0,0.021130130922373813,-4.22347423
Bahamas,31,BHM,1993-04-01,1993.0,2,4.0,2.0,0.0,0.0,0.02523757822907463,-4.15121103
Bahamas,31,BHM,1993-05-01,1993.0,2,5.0,1.0,0.0,0.0,0.032563634168796575,-4.003345954
Bahamas,31,BHM,1993-06-01,1993.0,2,6.0,1.0,0.0,0.0,0.020862519011179623,-4.261750623
Bahamas,31,BHM,1993-07-01,1993.0,3,7.0,5.0,0.0,0.0,0.01796492814523707,-4.34386107
Bahamas,31,BHM,1993-08-01,1993.0,3,8.0,1.0,0.0,0.0,0.017078355523136118,-4.39956391
Bahamas,31,BHM,1993-09-01,1993.0,3,9.0,10.0,0.0,0.0,0.01705455153345283,-4.48057954
Bahamas,31,BHM,1993-10-01,1993.0,4,10.0,3.0,0.0,0.0,0.014901328532375309,-4.5619034
Bahamas,31,BHM,1993-11-01,1993.0,4,11.0,2.0,0.0,0.0,0.01956156266864798,-4.26749718
Bahamas,31,BHM,1993-12-01,1993.0,4,12.0,7.0,0.0,0.0,0.01664164359137599,-4.3796992
Bahamas,31,BHM,1994-01-01,1994.0,1,1.0,1.0,0.0,0.0,0.015665178326442493,-4.4654418
Bahamas,31,BHM,1994-02-01,1994.0,1,2.0,0.0,0.0,0.0,0.024623016167827944,-4.267959021
Bahamas,31,BHM,1994-03-01,1994.0,1,3.0,6.0,0.0,0.0,0.020757092316703786,-4.42842378
Bahamas,31,BHM,1994-04-01,1994.0,2,4.0,2.0,0.0,0.0,0.02494140940380356,-4.130143216
Bahamas,31,BHM,1994-05-01,1994.0,2,5.0,3.0,0.0,0.0,0.019702167464532565,-4.29859687
Bahamas,31,BHM,1994-06-01,1994.0,2,6.0,2.0,0.0,0.0,0.021740838442714523,-4.19729131
Bahamas,31,BHM,1994-07-01,1994.0,3,7.0,6.0,0.0,0.0,0.027925845458118728,-3.87600719
Bahamas,31,BHM,1994-08-01,1994.0,3,8.0,0.0,0.0,0.0,0.028287032097427337,-3.928024336
Bahamas,31,BHM,1994-09-01,1994.0,3,9.0,1.0,0.0,0.0,0.030893275367103894,-3.78742605
Bahamas,31,BHM,1994-10-01,1994.0,4,10.0,1.0,0.0,0.0,0.044858360781595656,-3.422397408
Bahamas,31,BHM,1994-11-01,1994.0,4,11.0,1.0,0.0,0.0,0.04189062948373936,-3.594172473
Bahamas,31,BHM,1994-12-01,1994.0,4,12.0,1.0,0.0,0.0,0.0313002596072343,-3.854518774
Bahamas,31,BHM,1995-01-01,1995.0,1,1.0,2.0,0.0,0.0,0.032881424601440924,-3.66665612
Bahamas,31,BHM,1995-02-01,1995.0,1,2.0,1.0,0.0,0.0,0.041127013926236,-3.3986096
Bahamas,31,BHM,1995-03-01,1995.0,1,3.0,3.0,0.0,0.0,0.03294000332114514,-3.842304761
Bahamas,31,BHM,1995-04-01,1995.0,2,4.0,0.0,0.0,0.0,0.03347424825638213,-3.729253949
Bahamas,31,BHM,1995-05-01,1995.0,2,5.0,0.0,0.0,0.0,0.03072264220116379,-3.8281142
Bahamas,31,BHM,1995-06-01,1995.0,2,6.0,2.0,0.0,0.0,0.028915939446681273,-3.89536654
Bahamas,31,BHM,1995-07-01,1995.0,3,7.0,6.0,0.0,0.0,0.01807739835949375,-4.33207852
Bahamas,31,BHM,1995-08-01,1995.0,3,8.0,1.0,0.0,0.0,0.021162603668079278,-4.35608598
Bahamas,31,BHM,1995-09-01,1995.0,3,9.0,3.0,0.0,0.0,0.01435724981828826,-4.51137353
Bahamas,31,BHM,1995-10-01,1995.0,4,10.0,3.0,0.0,0.0,0.018288768293078485,-4.38354695
Bahamas,31,BHM,1995-11-01,1995.0,4,11.0,14.0,0.0,0.0,0.011128958281116506,-4.92868686
Bahamas,31,BHM,1995-12-01,1995.0,4,12.0,6.0,0.0,0.0,0.012802547690757528,-4.73361143
